  1.783000000000000E-005  0.568318832548623     
  3.565999999999999E-005  0.568310980634658     
  5.348999999999999E-005  0.568303125966782     
  7.131999999999999E-005  0.568295268216017     
  8.914999999999999E-005  0.568287407053011     
  1.069800000000000E-004  0.568279542147995     
  1.248100000000000E-004  0.568271673170746     
  1.426400000000000E-004  0.568263799790544     
  1.604700000000000E-004  0.568255921676130     
  1.783000000000000E-004  0.568248038495668     
  1.961300000000000E-004  0.568240149916701     
  2.139600000000000E-004  0.568232255606112     
  2.317899999999999E-004  0.568224355230080     
  2.496200000000000E-004  0.568216448454041     
  2.674500000000000E-004  0.568208534942642     
  2.852800000000000E-004  0.568200614359704     
  3.031099999999999E-004  0.568192686368176     
  3.209399999999999E-004  0.568184750630095     
  3.387700000000000E-004  0.568176806806540     
  3.565999999999999E-004  0.568168854557594     
  3.744299999999999E-004  0.568160893542297     
  3.922600000000000E-004  0.568152923418604     
  4.100899999999999E-004  0.568144943843341     
  4.279199999999999E-004  0.568136954472160     
  4.457499999999999E-004  0.568128954959498     
  4.635799999999999E-004  0.568120944958531     
  4.814099999999999E-004  0.568112924121126     
  4.992400000000000E-004  0.568104892097802     
  5.170699999999999E-004  0.568096848537681     
  5.348999999999999E-004  0.568088793088439     
  5.527299999999999E-004  0.568080725396269     
  5.705599999999999E-004  0.568072645105824     
  5.883899999999999E-004  0.568064551860180     
  6.062199999999999E-004  0.568056445300781     
  6.240499999999999E-004  0.568048325067395     
  6.418799999999998E-004  0.568040190798068     
  6.597099999999999E-004  0.568032042129069     
  6.775399999999999E-004  0.568023878694850     
  6.953699999999998E-004  0.568015700127988     
  7.131999999999999E-004  0.568007506059142     
  7.310299999999999E-004  0.567999296116999     
  7.488599999999998E-004  0.567991069928225     
  7.666899999999999E-004  0.567982827117413     
  7.845199999999999E-004  0.567974567307033     
  8.023499999999999E-004  0.567966290117376     
  8.201799999999999E-004  0.567957995166505     
  8.380099999999998E-004  0.567949682070200     
  8.558399999999999E-004  0.567941350441906     
  8.736699999999999E-004  0.567932999892676     
  8.914999999999998E-004  0.567924630031115     
  9.093299999999999E-004  0.567916240463331     
  9.271599999999998E-004  0.567907830792869     
  9.449899999999998E-004  0.567899400620664     
  9.628199999999999E-004  0.567890949544975     
  9.806499999999998E-004  0.567882477161332     
  9.984799999999999E-004  0.567873983062476     
  1.016310000000000E-003  0.567865466838297     
  1.034140000000000E-003  0.567856928075778     
  1.051970000000000E-003  0.567848366358929     
  1.069800000000000E-003  0.567839781268728     
  1.087630000000000E-003  0.567831172383060     
  1.105460000000000E-003  0.567822539276647     
  1.123290000000000E-003  0.567813881520993     
  1.141120000000000E-003  0.567805198684311     
  1.158950000000000E-003  0.567796490331460     
  1.176780000000000E-003  0.567787756023881     
  1.194610000000000E-003  0.567778995319523     
  1.212440000000000E-003  0.567770207772781     
  1.230270000000000E-003  0.567761392934421     
  1.248100000000000E-003  0.567752550351514     
  1.265930000000000E-003  0.567743679567360     
  1.283760000000000E-003  0.567734780121420     
  1.301590000000000E-003  0.567725851549240     
  1.319420000000000E-003  0.567716893382375     
  1.337250000000000E-003  0.567707905148318     
  1.355080000000000E-003  0.567698886370419     
  1.372910000000000E-003  0.567689836567808     
  1.390740000000000E-003  0.567680755255318     
  1.408570000000000E-003  0.567671641943402     
  1.426400000000000E-003  0.567662496138055     
  1.444230000000000E-003  0.567653317340727     
  1.462060000000000E-003  0.567644105048245     
  1.479890000000000E-003  0.567634858752723     
  1.497720000000000E-003  0.567625577941477     
  1.515550000000000E-003  0.567616262096939     
  1.533380000000000E-003  0.567606910696564     
  1.551210000000000E-003  0.567597523212745     
  1.569040000000000E-003  0.567588099112716     
  1.586870000000000E-003  0.567578637858463     
  1.604700000000000E-003  0.567569138906624     
  1.622530000000000E-003  0.567559601708397     
  1.640360000000000E-003  0.567550025709443     
  1.658190000000000E-003  0.567540410349781     
  1.676020000000000E-003  0.567530755063691     
  1.693850000000000E-003  0.567521059279612     
  1.711680000000000E-003  0.567511322420033     
  1.729510000000000E-003  0.567501543901392     
  1.747340000000000E-003  0.567491723133966     
  1.765170000000000E-003  0.567481859521759     
  1.783000000000000E-003  0.567471952462393     
  1.800830000000000E-003  0.567462001346995     
  1.818660000000000E-003  0.567452005560080     
  1.836490000000000E-003  0.567441964479432     
  1.854320000000000E-003  0.567431877475991     
  1.872150000000000E-003  0.567421743913721     
  1.889980000000000E-003  0.567411563149498     
  1.907810000000000E-003  0.567401334532976     
  1.925640000000000E-003  0.567391057406461     
  1.943470000000000E-003  0.567380731104785     
  1.961300000000000E-003  0.567370354955167     
  1.979130000000000E-003  0.567359928277082     
  1.996960000000000E-003  0.567349450382122     
  2.014790000000000E-003  0.567338920573860     
  2.032620000000000E-003  0.567328338147702     
  2.050450000000000E-003  0.567317702390746     
  2.068280000000000E-003  0.567307012581635     
  2.086110000000000E-003  0.567296267990404     
  2.103939999999999E-003  0.567285467878330     
  2.121770000000000E-003  0.567274611497773     
  2.139600000000000E-003  0.567263698092021     
  2.157430000000000E-003  0.567252726895127     
  2.175260000000000E-003  0.567241697131743     
  2.193090000000000E-003  0.567230608016956     
  2.210919999999999E-003  0.567219458756113     
  2.228750000000000E-003  0.567208248544649     
  2.246580000000000E-003  0.567196976567913     
  2.264410000000000E-003  0.567185642000981     
  2.282240000000000E-003  0.567174244008475     
  2.300070000000000E-003  0.567162781744378     
  2.317899999999999E-003  0.567151254351839     
  2.335729999999999E-003  0.567139660962980     
  2.353560000000000E-003  0.567128000698697     
  2.371390000000000E-003  0.567116272668456     
  2.389220000000000E-003  0.567104475970090     
  2.407050000000000E-003  0.567092609689584     
  2.424879999999999E-003  0.567080672900866     
  2.442709999999999E-003  0.567068664665583     
  2.460540000000000E-003  0.567056584032878     
  2.478370000000000E-003  0.567044430039168     
  2.496200000000000E-003  0.567032201707905     
  2.514030000000000E-003  0.567019898049342     
  2.531859999999999E-003  0.567007518060292     
  2.549689999999999E-003  0.566995060723883     
  2.567519999999999E-003  0.566982525009301     
  2.585350000000000E-003  0.566969909871539     
  2.603180000000000E-003  0.566957214251132     
  2.621010000000000E-003  0.566944437073893     
  2.638840000000000E-003  0.566931577250635     
