0.19442	0.05743	0.00547
0.63033	0.09086	0.00558
0.862	0.09998	0.00569
0.93451	0.0918	0.0058
0.76216	0.08081	0.00592
0.70999	0.07607	0.00604
0.57614	0.06884	0.00616
0.84345	0.06878	0.00628
0.63097	0.05778	0.0064
0.78027	0.05996	0.00653
0.84925	0.05983	0.00666
0.78073	0.05444	0.0068
0.67263	0.0486	0.00693
0.60582	0.04279	0.00707
0.65994	0.04455	0.00721
0.59056	0.03942	0.00736
0.45804	0.03411	0.0075
0.46578	0.03172	0.00765
0.38077	0.02929	0.00781
0.34275	0.02603	0.00796
0.25898	0.02473	0.00812
0.26597	0.02274	0.00829
0.36009	0.02272	0.00845
0.43437	0.0234	0.00862
0.50813	0.023	0.00879
0.64851	0.02393	0.00897
0.71633	0.02473	0.00915
0.83317	0.02497	0.00933
0.77923	0.0242	0.00952
0.80813	0.02344	0.00971
0.83668	0.02222	0.0099
0.72411	0.02039	0.0101
0.67361	0.01897	0.0103
0.62481	0.01755	0.01051
0.57447	0.0166	0.01072
0.56784	0.01593	0.01093
0.52661	0.01519	0.01115
0.53736	0.01459	0.01137
0.5178	0.01402	0.0116
0.49289	0.01319	0.01183
0.47157	0.01248	0.01207
0.44742	0.01165	0.01231
0.42151	0.01115	0.01256
0.43814	0.01116	0.01281
0.42177	0.01099	0.01306
0.39729	0.01061	0.01333
0.39135	0.01009	0.01359
0.39166	0.01011	0.01386
0.33573	0.00931	0.01414
0.36033	0.0091	0.01442
0.34991	0.00907	0.01471
0.35517	0.00899	0.01501
0.30222	0.00835	0.01531
0.27687	0.00765	0.01561
0.28941	0.0081	0.01593
0.26205	0.00784	0.01624
0.23861	0.00716	0.01657
0.20282	0.00556	0.0169
0.18166	0.00521	0.01724
0.16766	0.00459	0.01758
0.13253	0.00407	0.01794
0.11971	0.0038	0.01829
0.10941	0.00336	0.01866
0.09503	0.00314	0.01903
0.08627	0.00281	0.01941
0.06592	0.00249	0.0198
0.05077	0.00213	0.0202
0.0375	0.00178	0.0206
0.02703	0.00142	0.02101
0.01827	0.00111	0.02143
0.01382	9.37093E-4	0.02186
0.01204	8.37433E-4	0.0223
0.01271	7.919E-4	0.02275
0.01184	7.36953E-4	0.0232
0.01102	7.11187E-4	0.02366
0.01247	7.1578E-4	0.02414
0.01601	7.65787E-4	0.02462
0.01832	8.07993E-4	0.02511
0.01964	8.10073E-4	0.02562
0.02161	8.4316E-4	0.02613
0.02263	8.54987E-4	0.02665
0.02332	8.52013E-4	0.02718
0.02355	8.29787E-4	0.02773
0.02163	7.73047E-4	0.02828
0.02041	7.2866E-4	0.02885
0.01829	6.6934E-4	0.02942
0.01532	5.77041E-4	0.03001
0.01326	5.13711E-4	0.03061
0.00918	4.25206E-4	0.03123
0.00747	3.65629E-4	0.03185
0.00798	3.53481E-4	0.03249
0.0055	2.94169E-4	0.03314
0.00431	2.51597E-4	0.0338
0.00384	2.35581E-4	0.03448
0.00364	2.32452E-4	0.03516
0.00391	2.36671E-4	0.03587
0.00387	2.18781E-4	0.03659
0.00406	2.16714E-4	0.03732
0.00411	2.07511E-4	0.03806
0.00419	2.08562E-4	0.03882
0.00374	1.93129E-4	0.0396
0.00309	1.74269E-4	0.04039
0.00257	1.49975E-4	0.0412
0.00176	1.20817E-4	0.04203
0.00118	9.99187E-5	0.04287
7.24947E-4	7.57153E-5	0.04372
3.96143E-4	5.64039E-5	0.0446
5.06148E-4	6.19755E-5	0.04549
8.1648E-4	7.78407E-5	0.0464
0.00138	9.52907E-5	0.04733
0.00201	1.24619E-4	0.04827
0.00235	1.39616E-4	0.04924
0.00261	1.4615E-4	0.05022
0.00304	1.52023E-4	0.05123
0.003	1.48584E-4	0.05225
0.00284	1.39025E-4	0.0533
0.00234	1.25843E-4	0.05436
0.00147	9.9434E-5	0.05545
9.39107E-4	8.06027E-5	0.05656
4.49218E-4	6.09841E-5	0.05769
2.90082E-4	4.44519E-5	0.05885
1.9193E-4	3.92316E-5	0.06002
3.40877E-4	3.99195E-5	0.06122
4.15033E-4	4.56647E-5	0.06245
5.41922E-4	4.98091E-5	0.0637
6.13638E-4	5.90689E-5	0.06497
5.55111E-4	5.37263E-5	0.06627
4.74929E-4	5.22795E-5	0.06759
3.42351E-4	4.7109E-5	0.06895
2.40663E-4	4.04327E-5	0.07033
1.30509E-4	3.39317E-5	0.07173
1.87839E-4	4.05545E-5	0.07317
1.77003E-4	4.31858E-5	0.07463
3.60609E-4	5.262E-5	0.07612
2.27094E-4	5.06019E-5	0.07765
1.85766E-4	4.39033E-5	0.0792
2.02631E-4	4.45747E-5	0.08078
4.69301E-5	4.08194E-5	0.0824
5.42937E-5	3.39692E-5	0.08405
3.07628E-5	2.98147E-5	0.08573
1.34042E-4	5.60847E-5	0.08744
9.66793E-6	1.23567E-5	0.08915
0.00872	0.05743	0.00547
0.02466	0.09086	0.00558
0.04191	0.09998	0.00569
0.04248	0.0918	0.0058
0.02842	0.08081	0.00592
0.04018	0.07607	0.00604
0.00697	0.06884	0.00616
0.03552	0.06878	0.00628
0.01047	0.05778	0.0064
0.00289	0.05996	0.00653
0.01049	0.05983	0.00666
0.01002	0.05444	0.0068
0.02416	0.0486	0.00693
0.00325	0.04279	0.00707
0.01766	0.04455	0.00721
0.04483	0.03942	0.00736
0.06704	0.03411	0.0075
0.06633	0.03172	0.00765
0.07341	0.02929	0.00781
0.09409	0.02603	0.00796
0.13716	0.02473	0.00812
0.13783	0.02274	0.00829
0.08703	0.02272	0.00845
0.06476	0.0234	0.00862
0.0313	0.023	0.00879
0.0048	0.02393	0.00897
0.016	0.02473	0.00915
0.0159	0.02497	0.00933
0.00248	0.0242	0.00952
0.00129	0.02344	0.00971
0.01267	0.02222	0.0099
0.01267	0.02039	0.0101
0.01725	0.01897	0.0103
0.01243	0.01755	0.01051
0.00303	0.0166	0.01072
0.00698	0.01593	0.01093
0.0105	0.01519	0.01115
0.01433	0.01459	0.01137
0.01402	0.01402	0.0116
0.01319	0.01319	0.01183
0.00397	0.01248	0.01207
0.00947	0.01165	0.01231
0.00972	0.01115	0.01256
1.60099E-4	0.01116	0.01281
5.19647E-4	0.01099	0.01306
0.00206	0.01061	0.01333
0.01006	0.01009	0.01359
0.00523	0.01011	0.01386
0.00287	0.00931	0.01414
0.00609	0.0091	0.01442
0.0055	0.00907	0.01471
0.00656	0.00899	0.01501
0.00287	0.00835	0.01531
5.56438E-4	0.00765	0.01561
0.00316	0.0081	0.01593
0.0035	0.00784	0.01624
3.88969E-4	0.00716	0.01657
0.00228	0.00545	0.0169
3.6476E-4	0.00511	0.01724
2.69879E-4	0.00446	0.01758
1.14033E-4	0.00397	0.01794
0.00274	0.0037	0.01829
4.39099E-4	0.00324	0.01866
7.0704E-4	0.00304	0.01903
0.00106	0.00271	0.01941
0.00148	0.00241	0.0198
5.74013E-4	0.00207	0.0202
0.00169	0.00174	0.0206
8.30307E-4	0.00139	0.02101
0.00104	0.00109	0.02143
8.15813E-4	9.24033E-4	0.02186
0.00114	8.2544E-4	0.0223
3.17753E-4	7.76353E-4	0.02275
4.80195E-4	7.19107E-4	0.0232
2.97127E-4	6.9418E-4	0.02366
1.00888E-4	6.9314E-4	0.02414
6.45311E-5	7.28553E-4	0.02462
3.39514E-5	7.592E-4	0.02511
2.95868E-4	7.5182E-4	0.02562
3.11262E-4	7.74847E-4	0.02613
4.96415E-7	7.75893E-4	0.02665
1.74637E-4	7.62373E-4	0.02718
3.61872E-4	7.34253E-4	0.02773
1.22019E-4	6.83587E-4	0.02828
2.03546E-4	6.4381E-4	0.02885
3.69479E-4	5.90302E-4	0.02942
2.30463E-5	5.12899E-4	0.03001
8.4238E-5	4.59907E-4	0.03061
1.64801E-4	3.94602E-4	0.03123
2.96032E-4	3.42201E-4	0.03185
1.7683E-4	3.25601E-4	0.03249
8.61953E-5	2.78429E-4	0.03314
1.56051E-4	2.40383E-4	0.0338
1.77947E-4	2.26114E-4	0.03448
3.57449E-5	2.23826E-4	0.03516
3.00204E-4	2.26895E-4	0.03587
1.61498E-4	2.08371E-4	0.03659
7.7916E-5	2.05061E-4	0.03732
1.49581E-4	1.95035E-4	0.03806
1.21148E-4	1.95642E-4	0.03882
1.90254E-5	1.81997E-4	0.0396
8.88907E-6	1.65907E-4	0.04039
8.728E-6	1.43246E-4	0.0412
1.24085E-4	1.16971E-4	0.04203
7.605E-5	9.78433E-5	0.04287
1.10133E-4	7.46987E-5	0.04372
7.2668E-5	5.60022E-5	0.0446
1.20056E-4	6.1392E-5	0.04549
5.69397E-5	7.65613E-5	0.0464
3.13097E-5	9.22553E-5	0.04733
9.97067E-5	1.19707E-4	0.04827
9.83293E-5	1.33599E-4	0.04924
6.62869E-5	1.39026E-4	0.05022
2.61835E-5	1.4267E-4	0.05123
2.83832E-5	1.39252E-4	0.05225
2.70773E-7	1.30087E-4	0.0533
1.89616E-5	1.19191E-4	0.05436
9.20967E-5	9.6136E-5	0.05545
1.54439E-5	7.89573E-5	0.05656
3.40383E-5	6.04923E-5	0.05769
1.48574E-5	4.41699E-5	0.05885
7.73973E-5	3.91144E-5	0.06002
6.45913E-5	3.94995E-5	0.06122
4.77679E-5	4.51071E-5	0.06245
1.94525E-5	4.89245E-5	0.0637
5.13787E-5	5.81188E-5	0.06497
2.38704E-6	5.28655E-5	0.06627
3.0458E-7	5.16331E-5	0.06759
6.21077E-5	4.67494E-5	0.06895
1.43931E-5	4.02196E-5	0.07033
3.00544E-6	3.38569E-5	0.07173
1.99089E-7	4.04248E-5	0.07317
4.59019E-5	4.30849E-5	0.07463
2.48328E-5	5.22525E-5	0.07612
1.45843E-5	5.04505E-5	0.07765
2.24441E-5	4.37878E-5	0.0792
1.42342E-5	4.44381E-5	0.08078
7.00347E-6	4.08116E-5	0.0824
5.14921E-6	3.39564E-5	0.08405
3.24219E-6	2.98101E-5	0.08573
7.02307E-6	5.60371E-5	0.08744
4.8076E-7	1.23556E-5	0.08915
0.00416	0.05743	0.00547
0.01135	0.09086	0.00558
0.00134	0.09998	0.00569
0.00533	0.0918	0.0058
0.03473	0.08081	0.00592
0.01628	0.07607	0.00604
0.02076	0.06884	0.00616
0.02205	0.06878	0.00628
0.01059	0.05778	0.0064
0.00826	0.05996	0.00653
0.0437	0.05983	0.00666
0.00767	0.05444	0.0068
0.00969	0.0486	0.00693
0.03395	0.04279	0.00707
0.06512	0.04455	0.00721
0.04938	0.03942	0.00736
0.05145	0.03411	0.0075
0.05898	0.03172	0.00765
0.10473	0.02929	0.00781
0.10184	0.02603	0.00796
0.10148	0.02473	0.00812
0.10722	0.02274	0.00829
0.11136	0.02272	0.00845
0.07672	0.0234	0.00862
0.03803	0.023	0.00879
0.00223	0.02393	0.00897
0.02318	0.02473	0.00915
0.00396	0.02497	0.00933
0.00231	0.0242	0.00952
0.01786	0.02344	0.00971
0.00914	0.02222	0.0099
0.01136	0.02039	0.0101
0.01708	0.01897	0.0103
0.01522	0.01755	0.01051
0.01138	0.0166	0.01072
0.01001	0.01593	0.01093
0.00538	0.01519	0.01115
0.01271	0.01459	0.01137
0.0056	0.01402	0.0116
0.00775	0.01319	0.01183
0.00769	0.01248	0.01207
0.0096	0.01165	0.01231
0.00841	0.01115	0.01256
0.00669	0.01116	0.01281
0.00357	0.01099	0.01306
0.00397	0.01061	0.01333
8.75627E-4	0.01009	0.01359
0.00765	0.01011	0.01386
0.00368	0.00931	0.01414
0.00564	0.0091	0.01442
0.0038	0.00907	0.01471
0.00513	0.00899	0.01501
0.00166	0.00835	0.01531
8.67133E-4	0.00765	0.01561
0.00161	0.0081	0.01593
0.00436	0.00784	0.01624
5.74406E-4	0.00716	0.01657
0.00158	0.00545	0.0169
0.00158	0.00511	0.01724
5.2196E-4	0.00446	0.01758
0.00196	0.00397	0.01794
0.0029	0.0037	0.01829
0.00261	0.00324	0.01866
0.00287	0.00304	0.01903
0.00292	0.00271	0.01941
0.00169	0.00241	0.0198
0.00196	0.00207	0.0202
0.0018	0.00174	0.0206
1.41513E-4	0.00139	0.02101
0.00107	0.00109	0.02143
0.00136	9.24033E-4	0.02186
0.00131	8.25367E-4	0.0223
0.00134	7.76573E-4	0.02275
5.56901E-4	7.19113E-4	0.0232
8.40127E-4	6.94207E-4	0.02366
8.03547E-4	6.933E-4	0.02414
4.85339E-4	7.28587E-4	0.02462
8.10993E-4	7.59313E-4	0.02511
3.80299E-4	7.518E-4	0.02562
6.99607E-5	7.74833E-4	0.02613
7.95867E-5	7.75893E-4	0.02665
2.99445E-4	7.6238E-4	0.02718
1.56573E-4	7.34233E-4	0.02773
1.99039E-5	6.83587E-4	0.02828
1.35191E-5	6.43803E-4	0.02885
3.89909E-5	5.90268E-4	0.02942
1.71637E-5	5.12899E-4	0.03001
8.91327E-5	4.59907E-4	0.03061
1.94233E-4	3.94606E-4	0.03123
3.71106E-5	3.42163E-4	0.03185
8.29747E-5	3.25589E-4	0.03249
3.51182E-4	2.78491E-4	0.03314
2.29286E-4	2.404E-4	0.0338
3.13795E-4	2.26158E-4	0.03448
4.12965E-4	2.23939E-4	0.03516
3.29674E-4	2.26907E-4	0.03587
2.40073E-4	2.08393E-4	0.03659
2.37422E-4	2.05097E-4	0.03732
2.03232E-4	1.95049E-4	0.03806
1.47096E-4	1.95647E-4	0.03882
1.48969E-4	1.82015E-4	0.0396
1.65834E-4	1.65932E-4	0.04039
8.79613E-5	1.43254E-4	0.0412
1.19985E-4	1.1697E-4	0.04203
6.95347E-5	9.7842E-5	0.04287
9.26647E-5	7.46913E-5	0.04372
6.25961E-5	5.59986E-5	0.0446
8.249E-5	6.13735E-5	0.04549
6.51525E-5	7.65633E-5	0.0464
3.02637E-5	9.22553E-5	0.04733
8.06133E-5	1.19703E-4	0.04827
7.91773E-5	1.33595E-4	0.04924
3.49732E-5	1.39022E-4	0.05022
1.66941E-7	1.42669E-4	0.05123
3.032E-5	1.39252E-4	0.05225
4.71437E-5	1.3009E-4	0.0533
5.12633E-5	1.19193E-4	0.05436
4.71332E-5	9.6126E-5	0.05545
7.021E-5	7.8966E-5	0.05656
4.13975E-5	6.04936E-5	0.05769
8.23687E-5	4.41921E-5	0.05885
5.73446E-5	3.91041E-5	0.06002
3.60669E-5	3.94886E-5	0.06122
3.06999E-5	4.51027E-5	0.06245
3.40303E-5	4.89269E-5	0.0637
6.10712E-5	5.81216E-5	0.06497
2.90504E-5	5.28678E-5	0.06627
1.74376E-5	5.1634E-5	0.06759
9.6664E-6	4.67374E-5	0.06895
1.63682E-5	4.02198E-5	0.07033
9.01347E-7	3.38569E-5	0.07173
3.32268E-5	4.04289E-5	0.07317
3.93372E-5	4.3083E-5	0.07463
1.55139E-5	5.22515E-5	0.07612
3.24526E-5	5.0453E-5	0.07765
1.07617E-5	4.37865E-5	0.0792
1.18861E-5	4.44379E-5	0.08078
1.37275E-5	4.08121E-5	0.0824
6.06511E-6	3.39565E-5	0.08405
4.29919E-6	2.98101E-5	0.08573
4.10933E-5	5.60415E-5	0.08744
2.99136E-8	1.23556E-5	0.08915
