  1.783000000000000E-005  5.093235840147362E-003
  3.565999999999999E-005  5.093255929412632E-003
  5.348999999999999E-005  5.093287014797250E-003
  7.131999999999999E-005  5.093329103837359E-003
  8.914999999999999E-005  5.093382205251193E-003
  1.069800000000000E-004  5.093446328940915E-003
  1.248100000000000E-004  5.093521485994777E-003
  1.426400000000000E-004  5.093607688689634E-003
  1.604700000000000E-004  5.093704950493401E-003
  1.783000000000000E-004  5.093813286068157E-003
  1.961300000000000E-004  5.093932711273078E-003
  2.139600000000000E-004  5.094063243167862E-003
  2.317899999999999E-004  5.094204900016410E-003
  2.496200000000000E-004  5.094357701290553E-003
  2.674500000000000E-004  5.094521667674223E-003
  2.852800000000000E-004  5.094696821067829E-003
  3.031099999999999E-004  5.094883184592771E-003
  3.209399999999999E-004  5.095080782596321E-003
  3.387700000000000E-004  5.095289640656761E-003
  3.565999999999999E-004  5.095509785588642E-003
  3.744299999999999E-004  5.095741245448504E-003
  3.922600000000000E-004  5.095984049540643E-003
  4.100899999999999E-004  5.096238228423233E-003
  4.279199999999999E-004  5.096503813914864E-003
  4.457499999999999E-004  5.096780839101002E-003
  4.635799999999999E-004  5.097069338340948E-003
  4.814099999999999E-004  5.097369347275134E-003
  4.992400000000000E-004  5.097680902832464E-003
  5.170699999999999E-004  5.098004043238076E-003
  5.348999999999999E-004  5.098338808021347E-003
  5.527299999999999E-004  5.098685238024190E-003
  5.705599999999999E-004  5.099043375409658E-003
  5.883899999999999E-004  5.099413263670679E-003
  6.062199999999999E-004  5.099794947639298E-003
  6.240499999999999E-004  5.100188473496113E-003
  6.418799999999998E-004  5.100593888779930E-003
  6.597099999999999E-004  5.101011242397820E-003
  6.775399999999999E-004  5.101440584635503E-003
  6.953699999999998E-004  5.101881967167828E-003
  7.131999999999999E-004  5.102335443069972E-003
  7.310299999999999E-004  5.102801066828387E-003
  7.488599999999998E-004  5.103278894352589E-003
  7.666899999999999E-004  5.103768982986969E-003
  7.845199999999999E-004  5.104271391523020E-003
  8.023499999999999E-004  5.104786180211898E-003
  8.201799999999999E-004  5.105313410777224E-003
  8.380099999999998E-004  5.105853146428450E-003
  8.558399999999999E-004  5.106405451874291E-003
  8.736699999999999E-004  5.106970393336688E-003
  8.914999999999998E-004  5.107548038565076E-003
  9.093299999999999E-004  5.108138456851045E-003
  9.271599999999998E-004  5.108741719043177E-003
  9.449899999999998E-004  5.109357897562596E-003
  9.628199999999999E-004  5.109987066418582E-003
  9.806499999999998E-004  5.110629301224711E-003
  9.984799999999999E-004  5.111284679215405E-003
  1.016310000000000E-003  5.111953279262656E-003
  1.034140000000000E-003  5.112635181893572E-003
  1.051970000000000E-003  5.113330469307851E-003
  1.069800000000000E-003  5.114039225396010E-003
  1.087630000000000E-003  5.114761535757920E-003
  1.105460000000000E-003  5.115497487721626E-003
  1.123290000000000E-003  5.116247170362912E-003
  1.141120000000000E-003  5.117010674525003E-003
  1.158950000000000E-003  5.117788092838911E-003
  1.176780000000000E-003  5.118579519744102E-003
  1.194610000000000E-003  5.119385051509733E-003
  1.212440000000000E-003  5.120204786256324E-003
  1.230270000000000E-003  5.121038823977873E-003
  1.248100000000000E-003  5.121887266564488E-003
  1.265930000000000E-003  5.122750217825565E-003
  1.283760000000000E-003  5.123627783513375E-003
  1.301590000000000E-003  5.124520071347212E-003
  1.319420000000000E-003  5.125427191038106E-003
  1.337250000000000E-003  5.126349254314030E-003
  1.355080000000000E-003  5.127286374945614E-003
  1.372910000000000E-003  5.128238668772512E-003
  1.390740000000000E-003  5.129206253730235E-003
  1.408570000000000E-003  5.130189249877565E-003
  1.426400000000000E-003  5.131187779424724E-003
  1.444230000000000E-003  5.132201966761893E-003
  1.462060000000000E-003  5.133231938488425E-003
  1.479890000000000E-003  5.134277823442861E-003
  1.497720000000000E-003  5.135339752733315E-003
  1.515550000000000E-003  5.136417859768600E-003
  1.533380000000000E-003  5.137512280290094E-003
  1.551210000000000E-003  5.138623152404224E-003
  1.569040000000000E-003  5.139750616615583E-003
  1.586870000000000E-003  5.140894815860748E-003
  1.604700000000000E-003  5.142055895542989E-003
  1.622530000000000E-003  5.143234003567392E-003
  1.640360000000000E-003  5.144429290377056E-003
  1.658190000000000E-003  5.145641908989797E-003
  1.676020000000000E-003  5.146872015035771E-003
  1.693850000000000E-003  5.148119766795735E-003
  1.711680000000000E-003  5.149385325240364E-003
  1.729510000000000E-003  5.150668854070144E-003
  1.747340000000000E-003  5.151970519756180E-003
  1.765170000000000E-003  5.153290491581890E-003
  1.783000000000000E-003  5.154628941685733E-003
  1.800830000000000E-003  5.155986045104278E-003
  1.818660000000000E-003  5.157361979817052E-003
  1.836490000000000E-003  5.158756926791421E-003
  1.854320000000000E-003  5.160171070029102E-003
  1.872150000000000E-003  5.161604596613285E-003
  1.889980000000000E-003  5.163057696756775E-003
  1.907810000000000E-003  5.164530563851474E-003
  1.925640000000000E-003  5.166023394518329E-003
  1.943470000000000E-003  5.167536388658995E-003
  1.961300000000000E-003  5.169069749507967E-003
  1.979130000000000E-003  5.170623683686274E-003
  1.996960000000000E-003  5.172198401256075E-003
  2.014790000000000E-003  5.173794115776512E-003
  2.032620000000000E-003  5.175411044360697E-003
  2.050450000000000E-003  5.177049407733923E-003
  2.068280000000000E-003  5.178709430293133E-003
  2.086110000000000E-003  5.180391340167591E-003
  2.103939999999999E-003  5.182095369280988E-003
  2.121770000000000E-003  5.183821753414638E-003
  2.139600000000000E-003  5.185570732272337E-003
  2.157430000000000E-003  5.187342549546329E-003
  2.175260000000000E-003  5.189137452984842E-003
  2.193090000000000E-003  5.190955694461073E-003
  2.210919999999999E-003  5.192797530043580E-003
  2.228750000000000E-003  5.194663220068191E-003
  2.246580000000000E-003  5.196553029211702E-003
  2.264410000000000E-003  5.198467226566716E-003
  2.282240000000000E-003  5.200406085718609E-003
  2.300070000000000E-003  5.202369884823826E-003
  2.317899999999999E-003  5.204358906689957E-003
  2.335729999999999E-003  5.206373438857720E-003
  2.353560000000000E-003  5.208413773684448E-003
  2.371390000000000E-003  5.210480208429720E-003
  2.389220000000000E-003  5.212573045342653E-003
  2.407050000000000E-003  5.214692591751184E-003
  2.424879999999999E-003  5.216839160153285E-003
  2.442709999999999E-003  5.219013068310352E-003
  2.460540000000000E-003  5.221214639342399E-003
  2.478370000000000E-003  5.223444201825632E-003
  2.496200000000000E-003  5.225702089891969E-003
  2.514030000000000E-003  5.227988643331012E-003
  2.531859999999999E-003  5.230304207693981E-003
  2.549689999999999E-003  5.232649134400414E-003
  2.567519999999999E-003  5.235023780846804E-003
  2.585350000000000E-003  5.237428510518036E-003
  2.603180000000000E-003  5.239863693101141E-003
  2.621010000000000E-003  5.242329704601714E-003
  2.638840000000000E-003  5.244826927462982E-003
  2.656669999999999E-003  5.247355750687448E-003
  2.674499999999999E-003  5.249916569961573E-003
  2.692330000000000E-003  5.252509787782947E-003
  2.710160000000000E-003  5.255135813590829E-003
  2.727990000000000E-003  5.257795063899172E-003
  2.745820000000000E-003  5.260487962433254E-003
  2.763649999999999E-003  5.263214940268977E-003
